1.0576108344017514	0.9259971966819157	0.131613637365046	0.8914573639631271
0.811381773343162	0.7961880706605458	0.015193702490438544	0.740348044782877
0.6815638390798417	0.6784715236179413	0.003092314334704526	0.6234990768134594
0.5717824016298566	0.570527750348288	0.0012546486862462073	0.5212332606315613
0.4750455064432962	0.4742702529543922	0.0007752538908139936	0.42788700573146343
0.38926347333287437	0.3886868792866904	0.0005765934031279315	0.3537842482328415
0.32543281997953144	0.3249653833253043	0.00046743652210496956	0.29862540401518345
0.2761569879357777	0.2757568685781388	0.00040011864944568113	0.2545321602374315
0.23596329064596266	0.23561316965118287	0.0003501206275171763	0.2179443296045065
0.20220352117977444	0.20188958942890167	0.00031393226873617443	0.18689727317541838
0.17342753140699296	0.17314568753280338	0.00028184418255160193	0.16030647419393063
0.14870809633580465	0.14845338960488638	0.0002547060532147981	0.13739662151783705
0.127371075962271	0.12713847250219376	0.00023260349888236276	0.11760572576895356
0.10893025509421787	0.10871853312802693	0.00021172205558128005	0.10047819232568145
0.09297247881454135	0.09277946442838698	0.00019301460466406766	0.085671107750386
0.07919568000804811	0.07901932062610748	0.00017635963324989592	0.07290519587695599
0.06733021276101234	0.06716777431586432	0.00016243832988760597	0.061925435438752174
0.057127405667588824	0.05697569795071133	0.00015170760438888378	0.05250773415900767
0.0483971932932498	0.048256357510884605	0.00014083571006758287	0.044446584302932024
0.040954779005712934	0.04082514818698641	0.00012963069526622783	0.03759182337671518
0.034612654604845576	0.03449103996039383	0.0001216143596499774	0.031786311767064035
0.02927195620796983	0.0291579311033563	0.0001140251020727206	0.02686589432414621
0.024709073412749503	0.02460406528460601	0.00010500812929840611	0.022646425059065223
0.020586219749280384	0.020486412895104243	9.980686560979054e-05	0.018239516532048583
0.013983632822240155	0.013884977334075503	9.865553378375129e-05	0.010433760180603713
0.009654628452918833	0.009547046814409514	0.00010758164844157855	0.008966193534433842
0.008371481191485173	0.00827575640545951	9.572478706508668e-05	0.007754742109682411
0.007145481805006663	0.007075873772717184	6.960805873700699e-05	0.006780943687772378
0.006524469526041122	0.0064780289115059	4.644058866515046e-05	0.006308116426225752
0.00612603903319391	0.006085670789674161	4.036826563635028e-05	0.005989808589220047
0.005824873903914104	0.0057869369444984295	3.793697942455765e-05	0.005740185413742438
0.005616130928198497	0.005576130956233967	3.9999961483685876e-05	0.00554113753605634
0.005424335783731843	0.00537239731333795	5.193847547551351e-05	0.005367597652366385
0.005281968057037346	0.005212151704149114	6.981634803759378e-05	0.005282595462631434
0.005198387562164238	0.0051121896369353175	8.619793648933179e-05	0.005231463728705421
0.005156078797188543	0.005065560939588717	9.05178685715082e-05	0.005180250125704333
0.005089405266242841	0.005004062287745968	8.534297849687319e-05	0.005130178586114198
0.005060413541893165	0.004976281271656118	8.413224667680287e-05	0.005113910854561254
0.005038668305450488	0.004953566953421585	8.51013571105247e-05	0.005064194847363979
